,Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
10,0.0,0.0,0.16666666666666666,0.9677646113677445,1.0,0.0,0.4592884377560986,0.0,0.8604651162790697,0.4186046511627907,0.02577319587628866,0.035897435897435895,0.22629862850688223,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.3556406373151012,0.0,0.0,0.2608695652173913,0.21212121212121213,0.25,0.7596888975805671,0.0,0.8509185789747404,-1.1060700662710716,0.35370411948877484,1
11,0.0,0.0,0.16666666666666666,0.9506929102229363,1.0,0.0,0.23264326111441952,0.0,0.4186046511627907,0.8604651162790697,0.04639175257731959,0.046153846153846156,-0.5471822016509232,1.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.5298452761958249,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.5798464182599425,0.0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,1
12,0.0,0.0,0.3333333333333333,0.9861417955412733,1.0,0.0,0.005998084472740374,0.0,0.4186046511627907,0.8372093023255813,0.020618556701030927,0.046153846153846156,0.19891877611191527,1.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.23076923076923078,0.13333333333333333,0.0,-2.0832243070150342,0.0,0.0,0.2608695652173913,0.0,0.0,-1.8310853697339375,0.0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0
13,0.0,0.9285714285714285,0.16666666666666666,0.9259891544486845,1.0,0.9761904761904762,-1.7316149364467996,0.0,0.0,0.0,0.020618556701030927,0.035897435897435895,-1.0605544340565465,1.0,0.0,0.0,1.0,0.0,1.0,0.07547169811320753,0.0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.007231359553653177,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.17585244297448166,0.0,-1.0236471597725936,0.12161458918853636,1.5574172805491155,1
14,0.0,0.0,0.16666666666666666,0.9090178750753163,1.0,0.0,1.214772359895029,0.0,0.8604651162790697,0.8372093023255813,0.02577319587628866,0.02564102564102564,0.671221229925089,1.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.0,0.19230769230769232,0.15555555555555556,0.15384615384615385,0.5369076264207193,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.3583013350388834,0.0,-0.3113121790486066,0.12161458918853636,0.774118642653232,1
15,0.0,0.0,0.16666666666666666,0.9781080538260695,1.0,0.0,-0.4472922688106179,0.0,0.4186046511627907,0.8372093023255813,0.04639175257731959,0.015384615384615385,-0.45135271826853984,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.13333333333333333,0.19230769230769232,0.5270203361058672,0.0,0.0,0.2608695652173913,0.21212121212121213,0.0,-1.8310853697339375,0.0,1.4507796153738872,1.132649011331743,-1.7926226566666124,0
16,0.0,0.2857142857142857,0.3333333333333333,0.9506929102229363,1.0,0.0,0.15709486890052646,0.0,0.4186046511627907,0.0,0.02577319587628866,0.020512820512820513,0.00041484624840820716,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.5480308280249278,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.8226337653427859,0.0,1.4507796153738872,1.132649011331743,-1.7926226566666124,1
17,0.0,0.0,0.16666666666666666,0.9135368547901185,1.0,0.0,0.30819165332831255,0.0,0.046511627906976744,0.4186046511627907,0.015463917525773196,0.02564102564102564,0.6164615251351571,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.19230769230769232,0.17777777777777778,0.15384615384615385,0.38859827169794076,0.08333333333333333,0.0,0.21739130434782608,0.24242424242424243,0.2,0.40391355805498386,0.16666666666666666,-0.3113121790486066,0.12161458918853636,0.774118642653232,1
18,0.0,0.0,0.5,0.013858204458726651,1.0,0.0,-0.8250342298800831,0.0,0.0,0.0,0.04639175257731959,0.041025641025641026,-0.47873257066350683,0.0,0.0,0.0,1.0,0.0,1.0,0.07547169811320753,0.0,0.0,0.0,0.0,0.0,-2.0832243070150342,0.0,0.0,0.0,0.0,0.0,-1.8310853697339375,0.0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,1
19,0.0,0.0,0.6666666666666666,0.9506929102229363,1.0,0.0,0.6859336143977778,0.0,0.4186046511627907,0.4186046511627907,0.005154639175257732,0.005128205128205128,-0.12279448952894118,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.3076923076923077,0.26666666666666666,0.2692307692307693,0.459221773946883,0.0,0.0,0.34782608695652173,0.36363636363636365,0.35000000000000003,0.5146860996655136,0.0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,1
20,0.0,0.0,0.6666666666666666,0.9677646113677445,1.0,0.0,-0.598389053238404,0.0,0.0,0.8604651162790697,0.020618556701030927,0.035897435897435895,-0.848360577995555,1.0,0.0,0.0,1.0,0.0,1.0,0.037735849056603765,0.0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.561625852207849,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.4104295899144269,0.0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,1
21,0.0,0.0,0.16666666666666666,0.9506929102229363,1.0,0.0,-0.522840661024511,0.0,0.4186046511627907,0.4186046511627907,0.015463917525773196,0.035897435897435895,-0.2323138991088071,0.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.2692307692307693,0.17777777777777778,0.23076923076923078,0.5461357640479148,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35000000000000003,0.7440504211179042,0.0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,1
22,0.0,0.2857142857142857,0.3333333333333333,0.9243824061056437,1.0,0.0,-1.3538729753773344,0.0,0.4186046511627907,0.8604651162790697,0.03608247422680412,0.041025641025641026,-0.7456861315144303,1.0,0.0,0.0,1.0,0.0,0.0,0.07547169811320753,0.0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.16613423961377305,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.5928784819788286,0.0,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,1
23,0.0,0.0,0.16666666666666666,0.9152440249045993,1.0,0.0,0.15709486890052646,0.0,0.4186046511627907,0.0,0.04639175257731959,0.046153846153846156,-0.35552323488615745,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.28972536854942177,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.4191176323936841,0.0,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,1
24,0.0,0.8928571428571428,0.16666666666666666,0.9075115485037156,1.0,0.0,-0.598389053238404,0.0,0.9534883720930232,0.046511627906976744,0.6443298969072165,0.6358974358974359,0.18522884991443278,1.0,0.0,0.0,1.0,1.0,0.0,0.05660377358490565,0.0,0.1,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.45451354046362025,0.0,0.0,0.2608695652173913,0.2727272727272727,0.2,0.6137297839290459,0.0,-1.0236471597725936,0.12161458918853636,1.5574172805491155,1
25,0.0,0.30357142857142855,0.16666666666666666,0.8014661578630247,0.0,0.0,0.3837400455422056,0.0,0.4186046511627907,0.0,0.04639175257731959,0.02564102564102564,0.49325218935780674,1.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.4215559060807803,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.7916174536918376,0.0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1
26,0.0,0.0,0.16666666666666666,0.9999999999999999,0.0,0.0,-0.22064709216893877,0.0,0.023255813953488372,0.8372093023255813,0.015463917525773196,0.046153846153846156,0.2810583332968162,0.0,0.0,0.0,1.0,1.0,0.0,0.32075471698113206,0.0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.36882369106823704,0.0,0.0,0.21739130434782608,0.2727272727272727,0.25,0.6189426094166003,0.0,0.8509185789747404,-1.1060700662710716,0.35370411948877484,1
27,0.0,0.6785714285714285,0.16666666666666666,0.0,1.0,0.0,-0.22064709216893877,0.0,0.8604651162790697,0.8372093023255813,0.04639175257731959,0.03076923076923077,-1.6971360022395192,0.0,0.0,1.0,0.0,1.0,0.0,0.3773584905660377,0.0,0.0,0.2692307692307693,0.15555555555555556,0.0,-2.0832243070150342,0.0,0.0,0.30434782608695654,0.21212121212121213,0.05,-0.006596449089920076,0.0,-1.0236471597725936,0.12161458918853636,1.5574172805491155,0
28,0.0,0.6785714285714285,0.16666666666666666,0.912432215304278,1.0,0.21428571428571427,0.013552923694129249,0.0,0.7674418604651162,0.8372093023255813,0.0,0.0,0.10308929272953384,1.0,0.0,0.0,1.0,1.0,0.0,0.490566037735849,0.0,0.0,0.19230769230769232,0.0,0.0,-2.0832243070150342,0.0,0.0,0.21739130434782608,0.0,0.0,-1.8310853697339375,0.0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,0
29,0.0,0.7499999999999999,0.16666666666666666,0.9152440249045993,1.0,0.0,0.5348368299699917,0.0,0.8372093023255813,0.8372093023255813,0.030927835051546393,0.03076923076923077,-0.30076353009622353,0.0,0.0,0.0,1.0,0.0,0.0,0.7169811320754718,0.0,0.0,0.19230769230769232,0.22222222222222224,0.038461538461538464,-0.10576624404465419,0.0,0.0,0.21739130434782608,0.24242424242424243,0.1,0.3583013350388834,0.16666666666666666,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,0
30,0.6000000000000001,0.6785714285714285,0.16666666666666666,0.9999999999999999,0.0,0.0,-0.9761310143078692,0.0,0.4186046511627907,0.4186046511627907,0.04639175257731959,0.015384615384615385,-0.9168102089829714,1.0,0.0,0.0,1.0,0.0,0.0,0.4150943396226415,0.0,0.0,0.19230769230769232,0.17777777777777778,0.19230769230769232,0.0919795622523838,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.28532177821312266,0.0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1
31,0.0,0.7678571428571428,0.16666666666666666,0.9135368547901185,1.0,0.9047619047619047,-0.9761310143078692,0.046296296296296294,0.06976744186046512,0.06976744186046512,0.015463917525773196,0.03076923076923077,-0.49926745995973154,0.0,0.0,1.0,0.0,0.0,0.0,0.05660377358490565,1.0,0.1,0.23076923076923078,0.2888888888888889,0.11538461538461539,0.22381009978374233,0.0,0.05263157894736842,0.2608695652173913,0.33333333333333337,0.15000000000000002,0.3583013350388834,0.0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0
32,0.0,0.0,0.8333333333333333,0.9781080538260695,1.0,0.0,-0.522840661024511,0.0,0.046511627906976744,0.046511627906976744,0.010309278350515464,0.010256410256410256,-0.42397286587357386,0.0,0.0,1.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.23076923076923078,0.13333333333333333,0.15384615384615385,0.4380347232722003,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,-1.8310853697339375,0.0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0
33,0.0,0.0,0.3333333333333333,0.9152440249045993,1.0,0.0,0.005998084472740374,0.0,0.046511627906976744,0.4186046511627907,0.010309278350515464,0.035897435897435895,-0.4718876075647646,1.0,0.0,0.0,1.0,0.0,0.0,0.09433962264150941,0.0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.8434136261811283,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,1.05160712488361,0.0,-1.0236471597725936,0.12161458918853636,1.5574172805491155,1
34,0.0,0.0,1.0,0.9506929102229363,1.0,0.0,-2.260453681944051,0.0,0.0,0.046511627906976744,0.010309278350515464,0.010256410256410256,-1.8271903011156108,1.0,1.0,0.0,1.0,0.0,0.0,0.09433962264150941,0.0,0.0,0.2692307692307693,0.2,0.19230769230769232,0.6709792830901112,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35000000000000003,0.7857530250183387,0.0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,1
35,0.0,0.2857142857142857,0.16666666666666666,0.9781080538260695,1.0,0.0,-0.9761310143078692,0.0,0.0,0.8604651162790697,0.02577319587628866,0.02564102564102564,-0.40343797657734815,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.15555555555555556,0.15384615384615385,0.4874711748464598,0.0,0.0,0.2608695652173913,0.21212121212121213,0.25,0.6867093407548067,0.0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0
36,0.0,0.6785714285714285,0.16666666666666666,0.9999999999999999,0.0,0.0,0.013552923694129249,0.0,0.8372093023255813,0.8372093023255813,0.04639175257731959,0.046153846153846156,-1.2042986591301206,0.0,0.0,0.0,1.0,0.0,0.0,0.22641509433962265,0.0,0.0,0.19230769230769232,0.0,0.0,-2.0832243070150342,0.0,0.0,0.21739130434782608,0.0,0.0,-1.8310853697339375,0.0,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,0
37,0.0,0.2857142857142857,0.3333333333333333,0.9243824061056437,1.0,0.0,-0.22064709216893877,0.0,0.4186046511627907,0.4186046511627907,0.04639175257731959,0.046153846153846156,0.020949735544632943,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.22381009978374233,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.5772400055161654,0.0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,1
38,0.0,0.2857142857142857,1.0,0.9506929102229363,1.0,0.0,-0.06955030774115267,0.0,0.8372093023255813,0.4186046511627907,0.03608247422680412,0.035897435897435895,0.3495079642842326,1.0,0.0,0.0,1.0,0.0,1.0,0.09433962264150941,0.0,0.0,0.2692307692307693,0.17777777777777778,0.23076923076923078,0.5896398414332625,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35000000000000003,0.6814965152672524,0.0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,1
39,0.0,0.7678571428571428,0.16666666666666666,0.8014661578630247,0.0,0.9047619047619047,-0.22064709216893877,0.0,0.0,0.4186046511627907,0.04639175257731959,0.046153846153846156,0.41795759527164905,0.0,0.0,0.0,1.0,0.0,1.0,0.07547169811320753,0.0,0.15000000000000002,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.19085246540090278,0.0,0.10526315789473684,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.5928784819788286,0.0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1
40,0.0,0.0,0.16666666666666666,0.9243824061056437,1.0,0.0,0.4592884377560986,0.0,0.8372093023255813,0.8604651162790697,0.04639175257731959,0.046153846153846156,-0.08172471093649171,0.0,0.0,0.0,1.0,0.0,1.0,0.037735849056603765,0.0,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.3556406373151012,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.510342078425885,0.0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,1
41,0.0,0.6785714285714285,0.16666666666666666,0.9259891544486845,1.0,0.0,-0.22064709216893877,0.0,0.4186046511627907,0.8604651162790697,0.04639175257731959,0.035897435897435895,-0.9441900613779384,0.0,0.0,0.0,1.0,0.0,1.0,0.13207547169811323,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6193017123778183,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7536072678450871,0.0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1
42,0.0,0.0,0.5,0.9135368547901185,1.0,0.0,2.574643419745104,0.0,0.8372093023255813,0.8372093023255813,0.4639175257731959,0.46153846153846156,2.190803037845735,0.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.19230769230769232,0.15555555555555556,0.19230769230769232,0.8264639856413819,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,1.05160712488361,0.0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1
43,0.0,0.6785714285714285,0.16666666666666666,0.9999999999999999,0.0,0.0,-0.22064709216893877,0.0,0.8604651162790697,0.8604651162790697,0.04639175257731959,0.046153846153846156,-0.49926745995973154,0.0,0.0,0.0,1.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.19230769230769232,0.26666666666666666,0.19230769230769232,0.012881239733568528,0.0,0.0,0.21739130434782608,0.30303030303030304,0.25,0.17585244297448166,0.0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,0
44,0.0,0.0,0.16666666666666666,0.9506929102229363,1.0,0.0,-0.22064709216893877,0.0,0.0,0.4186046511627907,0.02577319587628866,0.02564102564102564,0.12362418202575759,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.2692307692307693,0.2,0.2692307692307693,0.4962598773485503,0.0,0.0,0.34782608695652173,0.30303030303030304,0.4,0.6493073178816043,0.0,1.4507796153738872,1.132649011331743,-1.7926226566666124,1
45,0.2,0.10714285714285715,0.16666666666666666,0.9259891544486845,1.0,0.047619047619047616,-0.22064709216893877,0.0,0.0,0.046511627906976744,0.020618556701030927,0.015384615384615385,0.18522884991443278,0.0,0.0,0.0,1.0,0.0,0.0,0.4150943396226415,0.0,0.0,0.23076923076923078,0.22222222222222224,0.0,-2.0832243070150342,0.0,0.0,0.2608695652173913,0.18181818181818182,0.0,-1.8310853697339375,0.0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0
46,0.0,0.6785714285714285,0.16666666666666666,0.9135368547901185,1.0,0.9285714285714285,-0.29619548438283183,0.0,0.046511627906976744,0.046511627906976744,0.010309278350515464,0.010256410256410256,1.9170045138960692,1.0,0.0,0.0,1.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.23076923076923078,0.2,0.19230769230769232,0.4874711748464598,0.0,0.2631578947368421,0.4782608695652174,0.3939393939393939,0.5,0.5225053378968451,0.0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0
47,0.0,0.2857142857142857,0.16666666666666666,0.9506929102229363,1.0,0.0,0.6103852221838847,0.0,0.8604651162790697,0.8604651162790697,0.03608247422680412,0.05128205128205128,0.8560352335911146,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.3076923076923077,0.17777777777777778,0.3076923076923077,0.8701093100312284,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.8937888332479026,0.0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,1
48,0.0,0.0,0.3333333333333333,0.9506929102229363,1.0,0.0,-0.598389053238404,0.0,0.4186046511627907,0.4186046511627907,0.04639175257731959,0.046153846153846156,-0.848360577995555,0.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.2692307692307693,0.17777777777777778,0.23076923076923078,0.5138372823527314,0.0,0.0,0.34782608695652173,0.36363636363636365,0.35000000000000003,0.39870073256742955,0.0,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,1
49,0.0,0.7678571428571428,0.16666666666666666,0.9243824061056437,1.0,0.9047619047619047,-0.22064709216893877,0.0,0.4186046511627907,0.0,0.04639175257731959,0.046153846153846156,0.3152831487905244,0.0,0.0,0.0,1.0,0.0,1.0,0.07547169811320753,0.0,0.15000000000000002,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.28972536854942177,0.0,0.10526315789473684,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.3583013350388834,0.0,0.8509185789747404,-1.1060700662710716,0.35370411948877484,1
50,0.6000000000000001,0.7321428571428571,0.16666666666666666,0.9506929102229363,1.0,0.4285714285714285,0.013552923694129249,0.0,0.0,0.0,0.02577319587628866,0.02564102564102564,-0.08856967403523296,1.0,0.0,0.0,1.0,1.0,0.0,0.22641509433962265,0.0,0.1,0.2692307692307693,0.22222222222222224,0.19230769230769232,0.26995078791971805,0.0,0.05263157894736842,0.34782608695652173,0.30303030303030304,0.25,0.17585244297448166,0.0,0.8509185789747404,-1.1060700662710716,0.35370411948877484,0
51,0.0,0.0,0.5,0.013858204458726651,1.0,0.0,0.4592884377560986,0.0,0.4186046511627907,0.4186046511627907,0.02577319587628866,0.015384615384615385,0.06201951413708241,1.0,0.0,0.0,1.0,1.0,1.0,0.037735849056603765,0.0,0.0,0.0,0.0,0.0,-2.0832243070150342,0.0,0.0,0.0,0.0,0.0,-1.8310853697339375,0.0,-0.3113121790486066,0.12161458918853636,0.774118642653232,1
52,0.0,0.7678571428571428,0.16666666666666666,0.9007832898172323,1.0,0.9047619047619047,-0.22064709216893877,0.0,0.4186046511627907,0.8372093023255813,0.04639175257731959,0.046153846153846156,0.18522884991443278,1.0,0.0,0.0,1.0,1.0,0.0,0.1132075471698113,0.0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.4027229721477292,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.4364937173521985,0.0,-1.0236471597725936,0.12161458918853636,1.5574172805491155,1
